gene_id	gene_name	DRX001077	DRX001078	DRX003214	DRX331013	SRX1096724	SRX12476603	SRX477984	SRX477985	SRX477988	SRX707440	UV_Tom
OoffiChr12g01364	OoffiChr12g01364	34.792619	36.788866	3.299743	1134.162111	12.569685	56.562645	2312.601998	0.263374	2.49149	413.746129	268.651103
OoffiChr12g01365	OoffiChr12g01365	0.156576	0.31599	0.280332	13.913529	89.916842	23.149163	445.858892	0	0.512606	20.561702	14.718561
OoffiChr12g01366	OoffiChr12g01366	0.154647	0.253217	0.940786	179.159618	1710.751424	331.101409	3948.766774	0	14.781599	360.591601	31.912514
OoffiChr12g01367	OoffiChr12g01367	8.170695	15.939473	10.601982	5.367237	5.14268	2.726897	2.675897	7.135985	8.241909	6.497828	8.649424
OoffiChr12g01368	OoffiChr12g01368	2.116926	5.859818	8.059947	0.20476	3.791748	0.612327	1.724643	15.100885	10.087734	1.315452	0.348411
OoffiChr12g01369	OoffiChr12g01369	66.050117	136.846479	25.036108	11.202162	25.574102	21.046741	23.636214	31.169133	25.498482	70.846151	12.973433
OoffiChr12g01370	OoffiChr12g01370	0.341316	1.606809	0	0	0.252751	0	0	0	4.535463	0	0
OoffiChr12g01371	OoffiChr12g01371	0.351024	0.535068	0.05331	0	0.01711	0	0.021137	0.031627	2.394301	0	0
OoffiChr12g01372	OoffiChr12g01372	0.232098	0.313018	0.166854	0	0.02736	0	0	0	1.41845	0.849622	0
OoffiChr12g01373	OoffiChr12g01373	0.205221	0.201694	0.094774	0	0	0.07393	0	0.011419	1.786088	0	0
OoffiChr12g01374	OoffiChr12g01374	0.338361	0.224561	0.083292	0	0.733222	0	0	0.067871	3.09335	0	0
OoffiChr12g01375	OoffiChr12g01375	0.185686	0.152868	0.718131	0	0	0	0.055449	0	1.600145	0	0
OoffiChr12g01376	OoffiChr12g01376	26.23242	303.823765	1.751036	0	74.909987	0	0	0	5.078019	137.065451	0
OoffiChr12g01377	OoffiChr12g01377	3.756914	48.27632	2.514052	0.956832	2.116962	1.040411	10.079091	18.333501	7.462361	20.941681	1.681819
OoffiChr12g01378	OoffiChr12g01378	11.020541	541.126678	58.692271	0.23701	8.481283	2.141824	2.334089	25.723016	36.714558	0	1.383021
OoffiChr12g01379	OoffiChr12g01379	0.504316	1.310614	1.142155	0.056722	28.250102	1.219781	0.3174	1.489823	3.890962	0.419428	0.896289
OoffiChr12g01380	OoffiChr12g01380	0.326542	0.24242	0.30556	0	0.067269	0.973077	0.39053	0.224337	11.775066	0.20237	0
OoffiChr12g01381	OoffiChr12g01381	10.409823	0.749908	1.304783	0	14.093335	0.270444	0.012371	0.399864	8.546172	0.448538	0
OoffiChr12g01382	OoffiChr12g01382	25.635648	64.917816	47.424917	22.588361	12.034699	90.131431	83.692016	132.536185	61.789775	31.68415	50.793131
OoffiChr12g01383	OoffiChr12g01383	2.990809	25.525556	24.317304	478.470101	137.697016	12.557302	128.541135	27.444946	6.510675	133.701298	4.874377
OoffiChr12g01384	OoffiChr12g01384	27.395905	19.339263	113.322143	30.067601	50.312233	24.106303	35.14414	61.820879	42.153285	30.700615	77.328419
OoffiChr12g01385	OoffiChr12g01385	539.157629	412.391995	93.244919	5.234692	79.651088	48.393199	2.312793	35.356003	27.381668	19.206004	4.925738
OoffiChr12g01386	OoffiChr12g01386	3.514709	3.442069	0.42024	0.779315	0.347235	0	0	57.588305	4.049319	0	0
OoffiChr12g01387	OoffiChr12g01387	2.276155	1.030676	0.374425	0.644114	0.185531	0.243567	0.014322	0.139807	2.763445	0.357364	0
OoffiChr12g01388	OoffiChr12g01388	2.079961	0.719635	3.814521	0	0.074413	0.111769	0.011492	0	3.668845	1.69858	0.304893
OoffiChr12g01389	OoffiChr12g01389	0.807878	0.657016	1.535079	0	0.128134	0	0.079319	0	4.045292	0	0
OoffiChr12g01390	OoffiChr12g01390	0.470447	1.108337	0.124879	0	0.3276	0.24637	0	5.039247	2.156737	0	0
OoffiChr12g01391	OoffiChr12g01391	46.851099	69.647579	19.301448	18.933041	25.012821	37.590864	105.700862	84.149401	27.203816	34.188664	17.727281
OoffiChr12g01392	OoffiChr12g01392	0.142588	4.787095	3.873602	0.043845	2.926758	0.220787	0.298037	3.593712	3.151534	0.607988	0.658279
OoffiChr12g01393	OoffiChr12g01393	2.851221	7.063873	12.187676	14.56082	109.727023	258.357566	16.381326	12.346747	76.611605	7.733818	333.358528
OoffiChr12g01394	OoffiChr12g01394	0.214041	0.317922	0.030495	0	0	0	0.035506	0	0.726106	0	0
OoffiChr12g01395	OoffiChr12g01395	20.586118	29.946504	0.589561	0.066087	0	0	0	0.140982	2.032224	0	0
OoffiChr12g01396	OoffiChr12g01396	5.197714	10.505851	0.786964	0	0.416242	0.252364	0.051555	0.369448	3.696406	0	0
OoffiChr12g01397	OoffiChr12g01397	2.019076	20.121309	4.349021	0.583479	0.437092	0.378215	0.480817	1.418641	3.251698	0.103899	0.226169
OoffiChr12g01398	OoffiChr12g01398	0.254128	0.219785	0	0	0	0	0.03177	0	2.071439	0	0
OoffiChr12g01399	OoffiChr12g01399	41.742572	43.438862	50.698706	21.351307	55.942317	78.969019	24.671137	38.404119	52.932596	16.835906	60.79652
OoffiChr12g01400	OoffiChr12g01400	33.033148	26.805465	15.9067	29.925188	21.977728	18.095733	60.867057	55.123829	37.828314	46.588051	37.0259
OoffiChr12g01401	OoffiChr12g01401	0.18995	0.627798	0.164	0.77045	0.679954	20.13518	1.645875	2.425466	12.756062	0.691404	14.653416
OoffiChr12g01402	OoffiChr12g01402	0.149266	0.250999	0.658204	0	0.021263	0.031897	0.019696	0.059198	2.496692	0.15891	0
OoffiChr12g01403	OoffiChr12g01403	0.076114	0.11378	0	0	0	0	0.020901	0	0.92798	0	0
OoffiChr12g01404	OoffiChr12g01404	0.411195	0.404526	0.048079	0	0	0	0	0	3.898999	0	0
OoffiChr12g01405	OoffiChr12g01405	0.548214	0.393967	0.194245	0	0	0	0	0	2.56464	0	0
OoffiChr12g01406	OoffiChr12g01406	16.507628	26.800183	9.01582	0	1.356976	2.259877	0.828692	4.65785	3.581283	24.559757	0
OoffiChr12g01407	OoffiChr12g01407	0.217409	0.20732	0.093332	0.02258	0.082157	0	0.04368	0.578801	3.139919	0.176473	0
OoffiChr12g01408	OoffiChr12g01408	0.280319	0.262666	0.075555	0.02157	0.347648	0.033849	0.027866	0.020929	3.529678	0.168769	0
OoffiChr12g01409	OoffiChr12g01409	1.427697	0.43537	0.385918	0	0	0	0	0	5.066127	0	0
OoffiChr12g01410	OoffiChr12g01410	0.124874	0.147587	0	0	0	0.176194	0	0	1.274284	0	0
OoffiChr12g01411	OoffiChr12g01411	0.039211	0.071032	0.192776	0	0	0	0	0	1.076264	0	0
OoffiChr12g01412	OoffiChr12g01412	0.488948	0.219193	0.222824	0	0.809779	0	0.008931	0	2.612021	0.218002	0
OoffiChr12g01413	OoffiChr12g01413	0.732616	0.3247	0.511634	0	0	0	0	0	1.727527	0	0
OoffiChr12g01414	OoffiChr12g01414	2.498666	5.35887	3.508818	4.816123	1.414932	1.765755	1.928052	0.94761	2.993522	1.550727	2.525799
OoffiChr12g01415	OoffiChr12g01415	64.209001	33.053244	175.019585	53.924878	70.787013	84.885862	124.446798	109.949533	65.976513	74.270107	309.749385
OoffiChr12g01416	OoffiChr12g01416	60.73477	63.918891	12.711268	15.959566	68.196969	30.21394	15.374061	5.009903	79.314464	23.740503	47.342793
OoffiChr12g01417	OoffiChr12g01417	40.309438	41.254859	71.721187	53.704678	30.967553	55.516045	39.997627	28.748835	45.432752	27.317183	57.251112
OoffiChr12g01418	OoffiChr12g01418	41.951904	5.296106	22.671986	10.990172	12.482127	14.673527	16.164127	19.476986	19.688699	9.006058	17.057672
OoffiChr12g01419	OoffiChr12g01419	0.103171	0.103069	0.008815	0	0.028622	0.214807	0.008839	0.053	2.31275	0.46137	0
OoffiChr12g01420	OoffiChr12g01420	5.665036	6.585167	3.358232	5.075168	0.019141	3.27167	3.448459	4.330303	4.959084	2.1407	6.433374
OoffiChr12g01421	OoffiChr12g01421	6.442547	3.495148	1.564659	0	0	0	0	0.281192	2.161466	0	0
OoffiChr12g01422	OoffiChr12g01422	36.649502	52.012749	54.293354	9.391418	31.846483	48.133784	159.060019	206.428056	68.864656	31.772777	30.676768
OoffiChr12g01423	OoffiChr12g01423	0.548601	0.738801	1.976937	0.532063	1.147637	0.478622	0.462722	0.427533	6.89262	0.723304	0.520607
OoffiChr12g01424	OoffiChr12g01424	29.780538	24.553235	42.996056	14.309946	17.023695	37.027789	11.69044	18.353671	26.568225	12.216131	45.928652
OoffiChr12g01425	OoffiChr12g01425	25.676563	4.414413	24.058448	5.80978	11.017507	6.05812	6.005965	6.997852	11.470198	4.840006	40.45667
OoffiChr12g01426	OoffiChr12g01426	38.792135	10.981772	27.948804	0.181879	5.423654	0.967101	0.240601	11.429201	7.263252	2.764197	1.529533
OoffiChr12g01427	OoffiChr12g01427	0.307143	0.201683	21.728379	0.933317	110.793139	240.495253	28.607274	3.982089	1658.900784	0	1836.577679
OoffiChr12g01428	OoffiChr12g01428	0.50812	0.271089	0.863497	0	26.570818	0	0.054857	0.078362	4.925445	3.169339	0
OoffiChr12g01429	OoffiChr12g01429	80.326406	23.759528	34.985682	14.264757	43.281515	22.00773	26.97974	48.253486	73.369492	5.703799	61.563735
OoffiChr12g01430	OoffiChr12g01430	0.359934	0.554681	0	0	0.152353	0	0.06448	0	2.141794	0	0
OoffiChr12g01431	OoffiChr12g01431	0.809365	0.438343	81.644765	3.124553	370.354103	86.462742	37.477398	17.625691	1046.389628	0	1178.830361
OoffiChr12g01432	OoffiChr12g01432	2.312277	0.344154	79.729242	1.472667	37.770952	25.823022	29.996196	67.583472	426.808077	1.539379	234.363765
OoffiChr12g01433	OoffiChr12g01433	0.805687	19.792998	15.711242	0.067203	2.207737	0.022355	0.022201	0.9631	4.990782	0.595243	0.232161
OoffiChr12g01434	OoffiChr12g01434	25.858998	22.117661	33.112205	16.477544	17.794601	10.475518	29.394878	48.422727	21.421281	11.432795	19.922183
OoffiChr12g01435	OoffiChr12g01435	0.204929	0.191543	0.084457	0	0	0	0	0.020378	1.627988	0	0
OoffiChr12g01436	OoffiChr12g01436	10.299691	16.463425	16.499305	8.906226	10.133461	20.310724	10.962537	20.89745	15.713643	8.807978	25.674254
OoffiChr12g01437	OoffiChr12g01437	11.399415	37.060982	37.507656	117.18413	82.759128	25.925903	202.092851	44.782704	20.800961	81.144716	9.694465
OoffiChr12g01438	OoffiChr12g01438	0.290591	0.397988	0.485596	0	0.052408	6.086372	0.097117	0.048426	2.271447	0.836778	0
OoffiChr12g01439	OoffiChr12g01439	37.851743	74.658516	94.059782	20.101158	59.442586	128.145736	38.761625	38.858201	82.272288	37.041301	52.12848
OoffiChr12g01440	OoffiChr12g01440	0.227914	1.948748	0.258781	0	0.664059	0	0.064816	0.638919	4.117284	0	0
OoffiChr12g01441	OoffiChr12g01441	1.583077	0.762698	0.982509	0.29803	3.406154	0.121859	0.124342	0.717768	2.220974	3.14056	0.525351
OoffiChr12g01442	OoffiChr12g01442	7.80824	22.060438	3.123456	9.310641	3.071762	0.257323	0.527616	0.38811	1.384256	4.80838	10.113982
OoffiChr12g01443	OoffiChr12g01443	17.458473	21.085972	15.392569	16.335193	13.857553	20.655256	20.080862	22.23835	15.347245	17.531515	27.159366
OoffiChr12g01444	OoffiChr12g01444	0.425964	1.345476	0.338203	0.100563	1.100124	4.511295	0.555553	0.548992	4.096024	0	1.110065
OoffiChr12g01445	OoffiChr12g01445	2.131908	7.222496	10.695849	5.323232	70.974626	48.123106	9.85153	9.582471	54.052178	3.239316	25.349239
OoffiChr12g01446	OoffiChr12g01446	20.31395	33.364335	37.866514	73.652269	25.766304	55.889722	41.440874	25.8208	28.320948	32.003202	102.955558
OoffiChr12g01447	OoffiChr12g01447	4.059074	10.498139	11.869088	81.181647	31.351035	12.344532	33.458967	7.554292	10.97257	144.281665	36.288524
OoffiChr12g01448	OoffiChr12g01448	0.289817	0.400122	0.17809	0.46018	0	0.082304	0	0	5.875694	0	0
OoffiChr12g01449	OoffiChr12g01449	1.089237	1.615849	8.210779	0.126671	0	0.155112	0	0.325329	5.750428	0	0
OoffiChr12g01450	OoffiChr12g01450	69.161774	59.40872	48.833772	50.243762	29.786281	84.129982	68.200286	77.343426	61.236963	45.697387	105.13832
OoffiChr12g01451	OoffiChr12g01451	0.188077	33.75357	13.003999	0.121689	1.426456	0.255507	0.244331	5.709958	5.878631	0.319844	2.244078
OoffiChr12g01452	OoffiChr12g01452	15.163802	36.941304	34.088071	16.339596	27.83149	28.741264	30.561146	32.241776	32.669668	12.562533	33.815023
OoffiChr12g01453	OoffiChr12g01453	17.14793	33.4917	0.171275	0	0	0	0	0	4.855154	0	0
OoffiChr12g01454	OoffiChr12g01454	4.806642	6.360487	5.893669	7.169379	4.711461	3.237953	2.947612	2.988012	5.048748	12.694603	7.252014
OoffiChr12g01455	OoffiChr12g01455	6.018255	2.337882	7.434655	4.235562	35.920084	18.798742	17.395049	13.83534	19.680647	7.116459	5.560711
OoffiChr12g01456	OoffiChr12g01456	74.294512	36.531323	94.483024	27.649462	221.945433	287.619779	75.742308	156.775431	201.103897	38.844929	54.554004
OoffiChr12g01457	OoffiChr12g01457	0.292346	0.327991	0.17235	1.17659	0.023181	338.639291	992.972959	0.359546	2.50866	0.521087	0
OoffiChr12g01458	OoffiChr12g01458	2.722449	2.906321	0.487648	0	0	202.735936	232.513922	0.310553	11.583948	18.893511	0
OoffiChr12g01459	OoffiChr12g01459	0.199896	0.139608	0.183069	0	0.116472	0.043658	0.049442	0.020309	2.129989	0.107999	0
OoffiChr12g01460	OoffiChr12g01460	0.114822	0.073293	0	0	0	0.18997	0.026153	0	6.88488	0.322465	0
OoffiChr12g01461	OoffiChr12g01461	0.127636	0.142601	0.204956	0	0	0	0	0.261399	2.644452	0	0
OoffiChr12g01462	OoffiChr12g01462	0.693752	2.946353	0.066313	0	0.158056	0	0	1.547072	3.497898	0	0
OoffiChr12g01463	OoffiChr12g01463	83.495929	27.711738	178.199387	95.495326	165.377977	86.492627	148.557138	289.29363	160.663135	76.687344	153.235224
OoffiChr12g01464	OoffiChr12g01464	16.052261	21.466523	4.13725	0.423252	0	0	0.139414	0.294454	10.357593	0	0
OoffiChr12g01465	OoffiChr12g01465	29.489177	28.84527	15.957086	13.999321	8.573132	18.243553	20.448178	44.223784	19.728086	16.355226	17.9173
OoffiChr12g01466	OoffiChr12g01466	5.56556	0.1644	0.268426	0	14.653854	49.292326	3.533197	1.224258	59.392499	0.713177	2.897983
OoffiChr12g01467	OoffiChr12g01467	19.853111	21.989633	29.765471	21.270169	30.808229	26.383506	49.253711	106.965888	47.42282	16.933166	27.605424
OoffiChr12g01468	OoffiChr12g01468	1.346987	0.136215	0.968726	1.095621	10.20624	1.736084	0.081063	0	1.739155	2.437922	9.992828
OoffiChr12g01469	OoffiChr12g01469	1.31005	0.267714	0.638649	0.732016	2.963722	1.033659	0.410325	0	2.286269	0	4.91434
OoffiChr12g01470	OoffiChr12g01470	1.448364	0.256939	0.40118	1.227342	2.479757	6.833233	1.577898	0.120509	7.857018	0.851278	6.723074
OoffiChr12g01471	OoffiChr12g01471	13.401641	5.740556	4.69025	2.328351	27.725543	27.812047	4.914436	3.407718	59.375534	1.323178	42.78345
OoffiChr12g01472	OoffiChr12g01472	0.347563	2.950132	1.870317	8.431161	104.99044	94.097776	10.256489	0.588882	139.844704	2.980633	94.858711
OoffiChr12g01473	OoffiChr12g01473	0.151713	0.206781	0.085705	0	5.312611	0.606416	0.276986	0.123893	13.747469	0.344105	0
OoffiChr12g01474	OoffiChr12g01474	0.816114	0.444628	0	0	0	0	0	0	9.324089	0	0
OoffiChr12g01475	OoffiChr12g01475	18.84063	20.058667	29.353804	19.542755	22.153998	24.814379	30.98316	28.554322	26.537176	23.498695	21.137956
OoffiChr12g01476	OoffiChr12g01476	36.64962	200.408029	484.307961	157.946648	23.419369	126.89189	142.52198	42.014689	20.455498	169.563623	47.286658
OoffiChr12g01477	OoffiChr12g01477	1.281077	0.676601	0.11711	0.417191	0.289507	0	0	0.064662	3.865431	0	0
OoffiChr12g01478	OoffiChr12g01478	1.25861	1.069939	0.221711	0.497036	0.124208	0	0	0	5.462107	1.049173	0
OoffiChr12g01479	OoffiChr12g01479	1430.488519	203.246242	3.619099	0	2.00575	271.398595	3.332292	29.512357	15.648858	0	21.716957
OoffiChr12g01480	OoffiChr12g01480	2331.455363	304.533008	2.759066	0	0.782006	42.29974	1.08092	3.498952	9.637236	8.34183	4.139462
OoffiChr12g01481	OoffiChr12g01481	8.676976	2.634957	0.115522	0	1.631928	0.089291	0.40342	0.897876	10.791759	1.389554	1.974575
OoffiChr12g01482	OoffiChr12g01482	24.597707	26.574826	24.775338	19.01374	20.550307	35.872708	17.121151	23.721136	30.613079	11.98827	71.364068
OoffiChr12g01483	OoffiChr12g01483	0.174002	0.159406	0.03954	0	0.260469	0.183198	0.122155	0.036117	2.952537	0.491424	0.535564
OoffiChr12g01484	OoffiChr12g01484	15.411659	23.762182	25.726649	11.397507	7.976601	11.950053	1.821155	21.173798	17.334648	1.464715	7.943362
OoffiChr12g01485	OoffiChr12g01485	394.700435	176.321684	82.189887	2.65033	63.506689	2.298951	1.378853	71.851805	63.486187	3.244265	2.297823
OoffiChr12g01486	OoffiChr12g01486	33.96898	53.162059	41.191722	4.50764	4.042688	16.719975	23.287652	154.244657	27.449993	10.590926	14.641185
OoffiChr12g01487	OoffiChr12g01487	37.726837	53.185922	36.294574	20.812116	40.361619	73.807341	17.640526	30.913943	26.519668	12.950312	70.899048
OoffiChr12g01488	OoffiChr12g01488	155.049392	90.206347	231.258008	44.387094	86.104645	73.433001	36.93028	82.637598	131.142365	47.538291	152.422009
OoffiChr12g01489	OoffiChr12g01489	120.578547	60.157998	106.685038	41.483142	70.376478	84.69913	54.871573	195.022708	109.702048	48.89736	92.956128
OoffiChr12g01490	OoffiChr12g01490	0.432816	2.547315	1.25866	0	0.122028	0	0.021542	0.241627	6.853831	0	0
OoffiChr12g01491	OoffiChr12g01491	29.897245	53.328719	1.924371	0	0	0	0.616351	0	5.399865	0	0
OoffiChr12g01492	OoffiChr12g01492	16.964273	20.500114	19.348084	29.387344	29.492485	22.149044	18.215264	15.32286	14.174944	32.911159	41.856084
OoffiChr12g01493	OoffiChr12g01493	41.634814	15.8527	61.004745	53.919133	36.714256	21.029089	25.293532	9.096018	6.519528	25.839217	48.306329
OoffiChr12g01494	OoffiChr12g01494	49.875213	14.570729	56.87296	44.142739	59.94146	29.322148	35.607373	32.39977	44.643921	38.360871	80.165182
OoffiChr12g01495	OoffiChr12g01495	47.5913	57.488223	65.109181	53.42764	35.787489	32.962716	41.494091	58.508206	28.626506	30.193653	49.848915
OoffiChr12g01496	OoffiChr12g01496	145.829501	17.647299	0.831629	3.546848	1.942728	15.331023	4.057955	2.29092	85.330656	232.949274	9.074118
OoffiChr12g01497	OoffiChr12g01497	0.471997	0.866161	1.045099	0.017461	0.358729	0.349698	0.065004	0.749826	3.550929	0.137642	0.149512
OoffiChr12g01498	OoffiChr12g01498	295.042526	1007.65687	594.479348	274.401064	336.656642	483.530838	105.9117	263.877213	541.546913	129.731431	367.342917
OoffiChr12g01499	OoffiChr12g01499	0.206068	0.269258	0.087422	0	0.4964	0	0	0	1.786968	0.914727	0
OoffiChr12g01500	OoffiChr12g01500	0.038851	0.041299	0.911675	0	114.774722	2.263899	4.099475	0.108151	165.238711	17.575469	0
OoffiChr12g01501	OoffiChr12g01501	84.671789	7.482372	67.097815	10.558281	25.711224	11.065061	59.771368	16.08468	3.320871	26.066389	0
OoffiChr12g01502	OoffiChr12g01502	28.961673	30.513568	61.451034	25.768495	42.191488	49.167261	16.83721	39.440883	32.226676	14.158486	96.841343
OoffiChr12g01503	OoffiChr12g01503	0.423238	22.855329	1.581157	0	1.395012	1.353835	0.092449	1.08301	9.171337	0.816285	7.664673
OoffiChr12g01504	OoffiChr12g01504	13.273173	17.921055	4.335907	0	7.458066	0	0	7.604434	40.685529	0	0
OoffiChr12g01505	OoffiChr12g01505	8.689104	22.497967	19.667837	15.523699	30.760271	10.187855	0.676283	6.554387	32.950033	3.098409	22.68746
OoffiChr12g01506	OoffiChr12g01506	0.603576	1.486702	4.410551	960.304299	27.091767	190.890709	757.488451	49.82957	3.271587	798.106232	8.682351
OoffiChr12g01507	OoffiChr12g01507	149.398231	361.541573	253.812937	119.688113	481.789125	629.304929	96.035828	170.570007	300.81685	77.583079	119.437816
OoffiChr12g01508	OoffiChr12g01508	3.546661	10.875992	2.091055	0	0.122473	0	0	0	3.347759	0	0
OoffiChr12g01509	OoffiChr12g01509	6.92918	5.089235	0.816976	0.314224	0.64891	0.08876	0	0.216403	4.085312	0.460257	0
OoffiChr12g01510	OoffiChr12g01510	57.642746	69.062752	80.304071	94.511743	132.911425	173.252972	42.783479	22.62711	91.844602	48.287947	190.819999
OoffiChr12g01511	OoffiChr12g01511	0.430676	0.446974	1.304466	1.201618	7.599852	9.330423	0.63375	0.742838	25.967194	0.14982	3.560898
OoffiChr12g01512	OoffiChr12g01512	1.127276	1.818325	0.304851	0	694.310276	10.822512	2.802276	1.682761	10528.269659	1.527664	9.15862
OoffiChr12g01513	OoffiChr12g01513	41.209872	62.860167	113.595343	28.964232	44.831061	48.68464	147.512891	470.166533	121.867909	20.452982	49.489665
OoffiChr12g01514	OoffiChr12g01514	0.456561	0.539431	0.18496	0	0.728915	0.183709	0	0.109304	2.800909	0	0
OoffiChr12g01515	OoffiChr12g01515	0.634045	0.779663	0.959569	0	0	0	0	2.215212	4.553128	0	0
OoffiChr12g01516	OoffiChr12g01516	1.134447	0.742414	1.148934	0	2.348078	0	0.031575	0.230995	3.948917	0.720599	0
OoffiChr12g01517	OoffiChr12g01517	0.79281	1.304829	1.502372	0	2.498339	0	0	0.103366	4.699828	0	0
OoffiChr12g01518	OoffiChr12g01518	16.675318	20.370231	16.032963	10.120379	12.254163	15.953961	15.637677	17.774727	14.072717	14.262348	14.144258
OoffiChr12g01519	OoffiChr12g01519	1.457342	12.07954	11.377364	0.050238	2.52462	1.829757	0.270724	3.672882	3.883073	1.512811	4.824595
OoffiChr12g01520	OoffiChr12g01520	6.09027	160.916364	21.258552	0.341479	8.737937	0.856863	0.449595	26.939406	3.541772	1.472773	0
OoffiChr12g01521	OoffiChr12g01521	44.923428	81.524463	108.110362	30.476226	88.701387	107.832427	71.28493	167.710897	110.917345	31.346144	80.524755
OoffiChr12g01522	OoffiChr12g01522	52.815423	75.466077	50.434432	0.545809	1.098492	1.494608	1.858571	29.612601	3.476047	0.809929	0
OoffiChr12g01523	OoffiChr12g01523	0.764247	1.258048	0.273584	0	0	0	0	0	5.45718	0	0
OoffiChr12g01524	OoffiChr12g01524	0.686785	1.684877	0.524695	0	0	0	0.265379	0	2.792243	0	0
OoffiChr12g01525	OoffiChr12g01525	0.140464	0.035788	0.076767	0	0	13.544204	0.455514	0.125022	0.07038	0	9.797234
OoffiChr12g01526	OoffiChr12g01526	4.882041	6.368807	1.923082	0.168075	0.221683	0.062617	1.005167	1.185694	0.999252	2.359193	0
OoffiChr12g01527	OoffiChr12g01527	3.896308	3.190162	4.602856	3.603945	3.59958	6.211559	5.705405	4.854306	5.763796	5.752085	5.569887
OoffiChr12g01528	OoffiChr12g01528	337.123211	96.525504	55.227171	63.446884	112.637139	89.810869	17.773272	12.190135	68.738098	36.276747	109.464871
OoffiChr12g01529	OoffiChr12g01529	0.385015	0.462034	0.055213	0	0	0	0.042934	0.248312	2.807023	0	0
OoffiChr12g01530	OoffiChr12g01530	2.384382	2.113397	0.500735	0	0	0	0	0	8.945155	0	0
OoffiChr12g01531	OoffiChr12g01531	1.128461	0.902326	1.851404	0.212881	0.025591	0.153923	0.031626	0.141159	3.815426	0	0
OoffiChr12g01532	OoffiChr12g01532	0.408488	1.555955	0.199054	0	0	0	0	0.089493	4.317823	1.916121	0
OoffiChr12g01533	OoffiChr12g01533	0.04488	0	0.716811	0	0	0.117159	0	0	0.85833	0	0
OoffiChr12g01534	OoffiChr12g01534	0.223397	0.078284	0	0	1.47005	0.485179	0	0	12.596896	0	0
OoffiChr12g01535	OoffiChr12g01535	3.138029	2.534281	0	0	0	0	0	0	4.094812	0	0
OoffiChr12g01536	OoffiChr12g01536	0.224244	0.28391	0.753934	0	0.014394	0.04321	0.00889	27.557736	1.87182	0	0
OoffiChr12g01537	OoffiChr12g01537	2.828234	5.737456	29.969207	2.589622	3.528798	4.138346	3.674962	5.323946	6.236195	3.51303	5.135173
OoffiChr12g01538	OoffiChr12g01538	1.105099	1.004815	1.250526	2.414388	3.028266	9.687359	0.2871	0.209188	9.493508	1.154491	9.509967
OoffiChr12g01539	OoffiChr12g01539	31.608164	54.042355	29.530341	22.104261	13.484194	49.538129	9.4557	9.977976	13.712896	11.487427	28.759173
OoffiChr12g01540	OoffiChr12g01540	11.538571	13.131195	12.296866	10.351599	7.716217	7.626693	12.446412	12.406185	8.955064	8.080177	8.604823
OoffiChr12g01541	OoffiChr12g01541	9.294597	2.560114	0.024941	0	1.359866	1.439525	0.681632	2.281827	3.46485	1.166869	0
OoffiChr12g01542	OoffiChr12g01542	42.347302	60.541033	97.463151	802.922881	226.118146	37.932481	262.942032	59.557419	4.079293	388.690871	15.339305
OoffiChr12g01543	OoffiChr12g01543	8.184477	9.680281	10.902932	24.088029	7.6596	7.553597	16.034746	12.335162	5.65531	22.963242	10.725746
OoffiChr12g01544	OoffiChr12g01544	1.114831	2.067825	10.749991	13.153137	19.336817	3.458506	9.441402	1.41197	24.104915	8.535507	4.489483
OoffiChr12g01545	OoffiChr12g01545	20.60112	23.494345	20.554311	18.822173	16.428443	11.275524	12.952472	18.378222	16.946829	11.278492	23.742013
OoffiChr12g01546	OoffiChr12g01546	33.944303	0.732978	0.698807	0	0.124208	0.27343	0.505341	4.996715	5.102842	2.087664	0
OoffiChr12g01547	OoffiChr12g01547	17.855931	22.388485	11.89858	43.730357	20.813868	42.003427	24.127194	11.655627	23.858854	13.17836	65.908518
OoffiChr12g01548	OoffiChr12g01548	12.209981	3.104808	7.375225	0.763773	8.377544	0.897199	0.958104	0.574058	25.49776	3.72443	2.480504
OoffiChr12g01549	OoffiChr12g01549	13.13622	14.495804	13.852918	3.746052	13.218459	3.728511	8.19525	8.237296	17.74139	11.779866	1.594319
OoffiChr12g01550	OoffiChr12g01550	11.591338	45.731563	15.25618	1.755125	0.309485	1.066234	0.821122	4.901221	5.482193	0	0.558227
OoffiChr12g01551	OoffiChr12g01551	27.435813	25.377236	23.287595	16.840467	22.200409	18.486588	22.130047	17.368707	15.26753	12.763504	28.637624
OoffiChr12g01552	OoffiChr12g01552	0.415101	0.710785	0.166102	0	0.046803	0	0.057813	0.296901	3.404274	0	0
OoffiChr12g01553	OoffiChr12g01553	0.163813	0.282369	2.326835	0.067042	0.424246	3.006931	0.324946	12.689562	5.660187	1.286442	0
OoffiChr12g01554	OoffiChr12g01554	8.140346	12.822502	39.788707	6.561509	21.061883	23.393689	2.518146	5.449771	39.669438	9.479095	31.285499
OoffiChr12g01555	OoffiChr12g01555	21.365531	15.065159	20.47656	8.840625	19.440497	48.406721	9.897055	29.669144	26.911661	8.415083	36.701784
OoffiChr12g01556	OoffiChr12g01556	0.375791	0.497306	0.20359	0	0.194761	0.359837	0.249838	1.109208	4.170138	0	0
OoffiChr12g01557	OoffiChr12g01557	2.875798	4.280362	0.745112	0	0.25598	0.128661	0.28556	1.619191	2.864191	0	0
OoffiChr12g01558	OoffiChr12g01558	4.820053	6.704656	3.9921	0.705784	0.346043	2.087345	3.7179	10.502498	4.348804	1.394878	5.131267
